,Dim1,Dim2,tokens,article,competitor
17392,-10.57593536,-22.58029175,exclusive,47,1
18918,-26.89255142,-18.28502655,exclusively,51,2
28730,2.311188459,-25.10705566,exclusively,75,3
9135,-25.16724205,-14.8539772,exercised,21,0
12410,-14.09807014,-25.41663551,exercised,32,1
3635,-3.288618088,8.824846268,exercises,7,0
9232,-2.74473381,9.302361488,exercises,21,0
10331,-2.84231472,9.259833336,exercises,25,1
11834,-2.675502539,9.165677071,exercises,29,1
12585,-3.132682085,9.71825695,exercises,32,1
14185,-3.066223145,9.420498848,exercises,38,1
14281,-3.3130126,9.338664055,exercises,39,1
9220,-48.90812683,11.56790829,exercising,21,0
14706,-1.322550654,9.35249424,exercising,39,1
24628,40.38822174,-2.936197996,exhaust,65,3
23578,-4.232531548,-22.27826881,exhausted,63,3
27260,33.69214249,-3.576616287,existent,71,3
9037,8.31552887,8.005749702,exit,20,0
31271,-1.803405881,-14.41749859,exotic,81,3
2571,-11.911726,-33.77748871,expanding,5,0
30164,-19.42243576,-38.30894852,expands,79,3
2452,-37.46922684,-2.090242386,expectations,4,0
10755,-14.61366081,-35.83852768,expectations,26,1
13858,-37.46709824,-2.084839344,expectations,36,1
16609,-37.33913422,-2.230301142,expectations,45,1
22104,-16.09107018,-10.50216293,expectations,59,3
23080,-49.97069931,7.763247967,expectations,61,3
23583,-37.44933319,-2.093141556,expectations,63,3
27398,-19.85509682,-25.12717438,expectations,72,3
28479,-19.67176819,-25.13189697,expectations,74,3
28806,-37.3373642,-2.238353729,expectations,75,3
36074,-19.86797714,-25.11736298,expectations,101,4
1546,-61.75218964,4.064662457,expected,3,0
2209,2.091849804,-37.54827118,expected,4,0
3348,12.43014336,-13.48450375,expected,6,0
4008,-59.41775131,9.680475235,expected,8,0
5850,-2.178389311,-9.019058228,expected,11,0
7367,31.69229317,-32.09796524,expected,15,0
7664,12.41221333,-13.48476887,expected,16,0
12682,-10.2324667,-32.77858734,expected,32,1
15741,-10.20688343,-32.79381943,expected,43,1
16776,-10.21028996,-32.78619766,expected,45,1
17915,-10.43426895,-33.0414772,expected,49,1
18548,-10.59588337,-32.47468948,expected,50,2
19524,-59.85924911,9.75249958,expected,53,2
19996,-10.73497009,-32.33188629,expected,54,2
22509,-10.41445255,-32.93420792,expected,60,3
22778,-15.69564056,-36.02331161,expected,61,3
26661,-10.41441822,-32.93414307,expected,70,3
27140,12.39172363,-13.44241142,expected,71,3
31067,-4.636590958,-28.52660751,expected,80,3
31623,-10.7561264,-32.30176544,expected,81,3
11949,-49.02150726,10.93835354,expenditure,29,1
952,4.169221401,-18.65983963,experienced,1,0
6488,3.276040792,-24.06195068,experienced,13,0
7334,3.218469143,-24.24376106,experienced,15,0
8908,-20.42341614,-20.39149666,experienced,19,0
18860,3.121926546,-24.00479317,experienced,51,2
19926,-12.9344244,-21.88903427,experienced,54,2
22932,3.166884422,-24.02352715,experienced,61,3
27909,-20.18119431,-14.91457939,experienced,73,3
31234,-20.49790955,-20.34622002,experienced,81,3
36296,2.578486919,-24.86417389,experienced,102,4
36641,2.578486919,-24.86417389,experienced,103,4
7986,15.84976578,-57.19251633,experiences,16,0
8479,15.5913496,-57.06710434,experiences,17,0
2152,-13.42036438,-31.57744789,experiencing,4,0
8377,-13.45528412,-31.58256721,experiencing,17,0
8850,24.31081581,-37.52997971,experiencing,19,0
904,-19.60348129,-33.70868683,expertise,1,0
2881,-5.999636173,-19.13378143,expertise,5,0
14854,-14.40623856,-10.06119633,expertise,39,1
29465,-59.05573654,4.659992695,expertise,77,3
37466,-14.9591589,-9.955686569,expertise,106,4
4179,-16.29944611,-40.85078812,experts,8,0
4639,-36.03295135,3.593849182,experts,9,0
11876,12.94566059,-28.14237022,experts,29,1
14524,-11.36971664,-24.50930405,experts,39,1
7523,-40.60583496,-18.40563774,explains,16,0
9603,18.8525753,-59.24096298,explains,22,0
12176,-52.46702194,3.833719969,explains,31,1
13488,-63.90982437,3.162529469,explains,35,1
15010,18.84625053,-59.2471962,explains,40,1
21512,-52.06583405,-29.69057083,explains,58,3
25976,18.63685226,-52.62069321,explains,68,3
31574,-40.61472321,-18.35113716,explains,81,3
1503,32.79627228,-4.962274075,exposed,3,0
5275,-10.01607609,-48.55264664,exposed,10,0
15015,-35.32313538,-29.36342621,exposed,40,1
15889,8.039639473,-20.80819511,exposed,44,1
24541,-10.00412273,-48.73693085,exposed,65,3
25951,8.35573101,-30.47227097,exposed,68,3
29816,-0.449547529,-30.3854847,exposed,78,3
32802,32.79614258,-5.034279346,exposed,86,4
36224,-10.19108391,-48.35015488,exposed,102,4
36569,-10.19108486,-48.35020447,exposed,103,4
36931,-10.13022327,-48.97160721,exposed,104,4
37232,-10.13022327,-48.97160721,exposed,105,4
19297,45.34000778,-25.73489189,exposing,52,2
22233,-16.82555771,-0.639949203,exposing,59,3
23746,45.39894867,-25.56048965,exposing,63,3
4658,5.175988197,17.97039795,expressions,9,0
8043,17.12045288,17.62928581,expressions,16,0
18901,-54.96143723,-2.149307013,expressions,51,2
31098,-13.53744984,-42.09962845,expressions,81,3
8115,25.29199028,-11.04638195,extended,16,0
32790,20.59502602,-9.186431885,extended,86,4
34875,25.33310127,-11.06502533,extended,97,4
36872,33.21800232,-24.1283474,extended,104,4
37173,33.21800232,-24.1283474,extended,105,4
432,-0.719487906,-20.51711655,extending,1,0
24372,2.361173391,-34.56856918,extensively,64,3
25291,2.38022542,-34.61770248,extensively,66,3
29680,2.39081502,-34.67356491,extensively,77,3
8211,-10.74586487,36.69177628,extract,16,0
17880,-10.88040733,36.75961304,extract,48,1
21074,-10.6958456,36.66835403,extract,57,2
5361,-6.566174984,19.75317955,extraction,11,0
27837,-6.667603493,19.69744873,extraction,73,3
2299,-25.09561157,32.06789398,extracts,4,0
21090,-24.95066071,31.95191193,extracts,57,2
8917,13.83853912,16.86500931,eyebrow,20,0
8049,13.97031403,13.75508881,eyebrows,16,0
8926,-57.04673004,8.944067955,eyebrows,20,0
9683,13.17027283,12.95737171,eyebrows,23,0
18897,13.20447254,13.04391861,eyebrows,51,2
21795,-20.73089218,-36.23374176,eyebrows,59,3
22880,-19.03863716,3.30553031,eyebrows,61,3
32142,-4.669241905,-13.83239269,eyebrows,83,4
6287,13.10262489,12.54942894,eyelids,12,0
7027,13.02116013,12.57282925,eyelids,14,0
9689,13.212677,12.97016239,eyelids,23,0
18182,13.113204,12.62984753,eyelids,49,1
18495,12.90257263,12.44831085,eyelids,50,2
31539,13.17236042,12.70003128,eyelids,81,3
32227,13.09333706,12.76439285,eyelids,83,4
2851,13.84682941,50.65145874,eyes,5,0
4677,30.93684959,5.270569801,eyes,9,0
5875,12.8354826,12.21995354,eyes,12,0
7016,12.91885662,12.66883755,eyes,14,0
7773,12.46486282,12.06108856,eyes,16,0
9400,12.36663914,11.95008469,eyes,22,0
9681,31.00597954,5.226304054,eyes,23,0
10935,30.97015953,5.168715,eyes,27,1
16217,12.71621037,12.28631687,eyes,45,1
22893,-11.34825897,-7.287687778,eyes,61,3
24498,12.6757946,11.08684826,eyes,65,3
29721,12.66440296,12.20335102,eyes,78,3
31086,-3.705460072,-12.65107059,eyes,81,3
19305,-24.79124069,30.25077629,fabrics,52,2
6968,-15.64745235,-28.75582886,fabulous,14,0
9262,-15.72619152,-28.77153778,fabulous,21,0
13559,-47.91495514,16.42351913,facade,35,1
13683,-56.59706497,-12.5575676,facebook,35,1
586,-57.15325546,8.69601059,faced,1,0
2678,-7.219645977,-15.67188358,faced,5,0
6929,-10.24418449,-13.48618031,faced,14,0
25810,-38.03951263,-32.80526352,faced,68,3
26407,-38.00981522,-32.79909897,faced,69,3
33514,-7.087955475,-15.56385612,faced,91,4
35676,-10.24336147,-13.51367188,faced,100,4
6141,13.64223194,13.80531025,faces,12,0
9505,-65.11935425,2.849921942,faces,22,0
9739,-9.862521172,-13.08701992,faces,23,0
16169,-39.62372589,-14.791399,faces,45,1
547,13.59856892,15.16469383,facial,1,0
1795,13.37615395,19.65434837,facial,3,0
2742,13.84355736,18.40853119,facial,5,0
4657,-16.24189949,14.94716454,facial,9,0
6159,13.95972729,18.69220924,facial,12,0
7519,14.47496891,19.26342201,facial,16,0
8265,15.05628681,19.35456276,facial,17,0
9395,14.26843166,19.05755997,facial,22,0
9722,14.99676418,19.43273735,facial,23,0
10656,-13.54397774,33.77909088,facial,26,1
11136,14.46076393,19.17939377,facial,27,1
12361,-14.33593941,33.66194153,facial,31,1
13192,-15.8165741,15.02716446,facial,34,1
13569,14.72005081,19.1624012,facial,35,1
15696,-14.13001347,33.53448868,facial,43,1
16441,14.35929871,19.24395943,facial,45,1
17083,-18.36161804,56.09791565,facial,46,1
17461,14.16199589,18.86964607,facial,47,1
18145,-14.10468578,33.53395081,facial,49,1
18298,14.23863029,18.35209274,facial,50,2
18891,8.720247269,3.564842939,facial,51,2
18968,-14.18152809,33.56263351,facial,52,2
19397,15.03140163,19.4900074,facial,53,2
20589,10.91656399,18.78755569,facial,56,2
20898,-18.37696648,56.01549911,facial,57,2
21808,32.5871315,2.667838097,facial,59,3
22388,14.15207767,19.39342308,facial,60,3
22822,14.08597565,19.23631859,facial,61,3
23194,14.15176678,19.39331627,facial,62,3
24394,13.21475124,18.21107292,facial,65,3
26540,14.15207767,19.39341927,facial,70,3
28315,13.95866489,18.74531174,facial,74,3
31006,14.35463333,18.93452644,facial,80,3
31171,15.08051109,19.40540886,facial,81,3
32153,15.08670902,19.28347206,facial,83,4
32404,14.46560001,19.22216225,facial,84,4
33874,13.60608864,15.00374222,facial,92,4
34307,-15.53335953,14.84485245,facial,94,4
34509,-15.53330326,14.84485626,facial,95,4
34711,-15.53335953,14.84485245,facial,96,4
35311,14.24150276,18.92589951,facial,99,4
35623,14.25017738,19.06281662,facial,100,4
35863,14.11304855,19.0447464,facial,101,4
36267,13.5885725,17.33819962,facial,102,4
36612,13.58862591,17.33824539,facial,103,4
37442,14.36092472,19.09252357,facial,106,4
16913,-6.511523247,-17.76977539,facilitate,46,1
36928,13.02804565,-37.06771469,facilitate,104,4
37229,13.02829456,-37.06809235,facilitate,105,4
6092,13.75423336,-57.64815903,facilitates,12,0
540,42.45824814,-27.32502174,facilitating,1,0
24257,-33.01749802,7.186351299,facilities,64,3
24804,-33.03817749,7.215517521,facilities,66,3
25563,-34.91716766,4.924300194,facilities,67,3
28464,-14.80838394,-9.75146389,facilities,74,3
36832,-8.22974968,-14.70248985,facing,104,4
37133,-8.22974968,-14.70248985,facing,105,4
2972,34.2358551,-40.21745682,factors,6,0
3454,0.592059374,-3.618849993,factors,7,0
5315,-35.09630203,11.51271915,factors,10,0
6253,-41.14459991,-11.03617954,factors,12,0
6466,0.653818071,-3.002303362,factors,13,0
7346,-34.85568619,10.59817123,factors,15,0
10321,0.543081224,-2.760997772,factors,25,1
10954,-41.1582756,-11.00245857,factors,27,1
11843,-34.98635101,10.22721672,factors,29,1
14324,0.641901731,-3.149817944,factors,39,1
15351,-34.80620956,11.91803741,factors,41,1
16794,-38.94516373,-1.36943996,factors,45,1
17065,-24.19085503,-23.19293594,factors,46,1
17522,-34.86641312,11.82435417,factors,47,1
18414,-40.74792862,10.87728882,factors,50,2
18911,-40.23800278,10.78079605,factors,51,2
20958,-40.38808823,-12.48538685,factors,57,2
22188,0.688978076,-3.231361151,factors,59,3
23013,0.600791276,-2.770686865,factors,61,3
23623,0.60082233,-2.770710707,factors,63,3
26340,0.625525653,-2.980597496,factors,69,3
26933,-40.19707108,10.44686317,factors,71,3
28154,0.645206213,-3.065369606,factors,74,3
29222,-36.89597321,-3.189837933,factors,76,3
31363,-42.40842438,-8.606172562,factors,81,3
32067,0.624900162,-3.554595947,factors,82,3
32166,-42.03656769,-9.097555161,factors,83,4
33519,0.58660841,-3.592753172,factors,91,4
35174,0.618431509,-3.549879074,factors,98,4
3359,-40.84336853,-8.472297668,facts,7,0
17974,-52.21592712,3.96289444,facts,49,1
21613,-18.10699463,-31.58011055,facts,59,3
24430,32.32237625,-41.27653503,facts,65,3
25399,-38.99923325,-1.044150233,facts,67,3
32867,-42.69962311,-16.51578522,facts,87,4
12197,4.688638687,-31.07793808,failed,31,1
18484,15.88686562,-11.40003681,failed,50,2
3916,6.5770154,2.480228424,fake,8,0
13890,-27.67741394,-8.256672859,fake,36,1
21417,-8.236016273,-20.02157593,fake,58,3
4718,7.540914536,-15.02711582,falling,9,0
8578,14.44901657,-2.368599653,falling,18,0
3439,-40.98973846,-8.546732903,families,7,0
6285,-11.30234814,-27.08156013,fancy,12,0
9198,-11.82185459,-20.92101288,fantastic,21,0
13295,-20.08956718,-39.53733063,farewell,34,1
27669,-1.140871048,-39.76516724,farther,72,3
1938,-12.15845966,-15.04006195,fascination,4,0
21666,-10.49480343,-12.46987057,fashionable,59,3
22475,-58.12371826,4.783511162,fashionable,60,3
26627,-58.12371826,4.783511162,fashionable,70,3
8750,32.48077393,-6.076951027,faster,19,0
11228,26.74887276,-7.302672386,faster,27,1
14086,-13.04299355,-34.23439789,faster,37,1
16357,-62.34841919,5.360474586,faster,45,1
22147,32.4280777,-6.171812057,faster,59,3
22536,1.265112042,-18.99007416,faster,60,3
23688,32.42878723,-6.169391632,faster,63,3
24341,29.57118607,-27.80194283,faster,64,3
25233,-18.96133804,-32.67045212,faster,66,3
25704,-22.44351578,-21.12959862,faster,67,3
25875,33.4311142,-8.531801224,faster,68,3
26688,1.265351176,-18.98984909,faster,70,3
26960,-10.81503677,-20.54755783,faster,71,3
28651,-0.296887755,-17.5123291,faster,75,3
29805,-0.595695257,-17.32081223,faster,78,3
31907,32.83247757,-8.504323959,faster,82,3
2781,-20.45928192,18.82653618,fastest,5,0
25216,-18.33716965,-18.08931541,fastest,66,3
25851,-18.33717155,-18.08931732,fastest,68,3
28664,-18.50667953,-17.75336838,fastest,75,3
4541,10.12794113,44.00995636,fatigue,9,0
16291,-41.36310196,-20.24128342,fatigue,45,1
18562,-52.13049316,19.8343811,fatigue,50,2
3691,-10.39948368,39.366642,fatty,7,0
9151,14.98058701,10.21646023,fatty,21,0
12426,7.312734127,27.94555092,fatty,32,1
15274,-10.38123417,39.39694595,fatty,41,1
20666,-10.3654747,39.32701111,fatty,56,2
27869,11.99307632,13.79217148,fatty,73,3
29923,-10.45079994,39.42794037,fatty,78,3
30497,-19.58356667,-23.54210854,favorably,79,3
1080,-36.9768486,-28.82400513,favour,1,0
31655,-63.31103897,3.138253689,favour,81,3
1035,22.77315903,-4.375393867,favourable,1,0
17356,41.19664764,-12.92411137,favourable,47,1
9660,10.01073742,1.719833374,favourite,23,0
14492,10.18137646,1.769041419,favourite,39,1
17541,10.09932709,1.761953354,favourite,48,1
19363,-12.46665955,-25.56891823,favourite,52,2
20681,-19.72118187,-39.58342361,favourite,56,2
34015,-16.02377319,-26.84636116,fearful,93,4
30109,3.205690861,-30.3791256,fearing,78,3
137,-39.81702423,-6.378519058,fears,0,0
7786,-43.67474365,-10.04808044,fears,16,0
3698,-45.89179611,-28.08093834,feast,7,0
6723,6.195373058,40.89365768,feast,14,0
14876,-18.09537888,55.18056107,feast,40,1
9847,-16.51772308,-10.79619312,feat,23,0
9939,-30.84135628,-27.53236198,featured,23,0
10257,-30.82681847,-27.52633286,featured,24,0
6318,0.255834103,-1.857437253,features,12,0
8388,17.12187767,17.92527771,features,17,0
9434,-1.469207168,0.466438413,features,22,0
10716,17.25118446,18.39121819,features,26,1
11489,11.43137741,-53.93995285,features,28,1
12625,18.29256058,-52.77449417,features,32,1
13570,17.26717949,18.58250809,features,35,1
17203,-44.8807106,15.71155071,features,46,1
31102,0.274666488,-1.883633852,features,81,3
37446,17.29949379,18.40367317,features,106,4
37535,0.726483881,-2.05764842,features,107,4
12303,-15.79403973,9.399852753,feedback,31,1
19582,-5.388980865,-0.503434658,feeding,53,2
23968,13.82541943,-53.00898361,feeds,64,3
5498,30.83862114,-30.9357338,feels,11,0
14621,-9.927248955,-16.88168907,feels,39,1
18109,-11.52140236,-31.45554352,feels,49,1
21547,-14.92416477,-42.2100563,feels,58,3
27916,30.83246613,-31.06962395,feels,73,3
22202,-37.51475906,3.783309698,fees,59,3
23052,-15.56994534,-7.102164268,fees,61,3
23883,17.40862465,-13.59069443,fees,63,3
29617,-38.036026,4.177306652,fees,77,3
830,-7.546254635,-16.0812397,feet,1,0
9527,10.45114708,12.36160755,feet,22,0
18084,10.45978165,12.3478899,feet,49,1
19386,10.43318558,12.36385918,feet,53,2
21776,9.774049759,13.32262421,feet,59,3
23832,9.81566143,13.64111233,feet,63,3
25514,-33.78162384,14.38219452,feet,67,3
27863,9.835838318,13.20700455,feet,73,3
28317,-17.77519035,-12.92955971,feet,74,3
29716,10.55146313,12.27574921,feet,78,3
32229,10.3936367,12.47925758,feet,83,4
33315,-9.062674522,-14.7668829,feet,89,4
33774,-9.087118149,-15.70167351,feet,92,4
27979,-58.07891083,10.7601614,felt,73,3
30910,-9.709600449,-55.75048447,felt,80,3
33690,-16.55056381,-22.2766304,felt,92,4
21803,-41.30059052,-10.54004192,females,59,3
23178,-42.41425705,-8.282647133,females,62,3
37476,4.691745758,-3.30708003,feminine,106,4
10055,-18.79719543,7.129715443,femme,24,0
6770,8.23600769,40.46983337,fest,14,0
14859,8.363909721,40.49494171,fest,40,1
14935,-33.37036514,10.1903286,festivals,40,1
6715,3.006558657,-5.13675499,festivities,14,0
30641,-13.07460785,14.66673088,fibers,80,3
35526,1.688723207,30.73002243,fibers,99,4
37087,1.875176907,30.97194099,fibers,104,4
37388,1.875176907,30.97194099,fibers,105,4
2623,3.148360491,6.350058079,fibre,5,0
3414,-16.7919178,53.58795929,fibre,7,0
10177,-16.81608963,53.62460327,fibre,24,0
12784,-16.77317047,53.48759079,fibre,32,1
12977,-13.10264015,14.59552097,fibre,33,1
15046,-7.463709354,39.7472496,fibre,40,1
15540,-7.987771034,39.78928375,fibre,42,1
19048,-16.96467018,53.13516998,fibre,52,2
36438,-16.81475067,53.66025925,fibre,102,4
36783,-16.81477547,53.66044617,fibre,103,4
27788,-47.16150284,1.778824329,fields,73,3
28917,-33.31069565,13.07351017,fields,76,3
33081,29.85243034,-0.400162935,filled,88,4
9558,1.778766394,6.028052807,filling,22,0
27787,-21.18814468,-21.17417908,filling,73,3
28916,1.658769727,5.829059124,filling,76,3
32281,1.75338006,5.985113621,filling,83,4
35872,-9.878080368,3.036226749,filling,101,4
37094,2.917547703,-6.921717167,filling,104,4
37395,2.917547703,-6.921717167,filling,105,4
11074,22.28144073,-32.86083984,fills,27,1
16463,22.23683167,-32.77535629,fills,45,1
30269,-2.799268723,-31.13822746,fills,79,3
35661,16.15710068,-59.36481476,fills,100,4
1514,-0.447790325,-32.09810638,filter,3,0
5944,-34.78246689,-12.91085148,filter,12,0
1626,-31.07336998,11.17682266,filters,3,0
403,-41.43450165,17.95379639,findings,0,0
6047,-16.49388313,-54.41401672,findings,12,0
22334,-43.72215652,-13.05516243,findings,60,3
24523,-39.85886765,-2.177596092,findings,65,3
26486,-43.72215652,-13.05516243,findings,70,3
29906,13.2412138,-54.74544907,finds,78,3
24902,-2.069857121,-53.6786499,finely,66,3
22111,-9.616986275,-12.22537804,finer,59,3
23897,-18.43408394,-11.69499016,finer,63,3
4612,10.22240543,51.59027481,fines,9,0
15703,-39.09621429,-14.28495598,fingers,43,1
27866,9.85759449,13.25518703,fingers,73,3
12167,-18.98949051,-25.25559807,fired,30,1
5319,-40.08590317,-38.60866165,firmly,10,0
12818,2.88970685,-38.6673317,firmly,32,1
26234,9.440181732,-1.210274696,firms,69,3
10649,-24.10613251,-27.1600647,firstly,26,1
14533,-35.12176514,-32.91889572,firstly,39,1
16667,-10.89156437,12.04604244,firstly,45,1
